,codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_sub_cuenca,cantidad_observaciones,fecha,caudal,gauge_id,gauge_name,precip_promedio,temp_max_promedio
102,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1980-07-11 00:00:00+00:00,0.088,4540001,Rio Grande En Paloma 1,0.0,15.9250001907349
103,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1980-08-12 00:00:00+00:00,21.8,4540001,Rio Grande En Paloma 1,0.0,21.1000003814697
104,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1980-09-12 00:00:00+00:00,9.38,4540001,Rio Grande En Paloma 1,0.0,22.5249996185303
105,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1980-09-27 00:00:00+00:00,3.55,4540001,Rio Grande En Paloma 1,0.0,25.2000007629395
106,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1980-10-24 00:00:00+00:00,9.33,4540001,Rio Grande En Paloma 1,0.0,25.6749992370605
107,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1980-12-20 00:00:00+00:00,3.48,4540001,Rio Grande En Paloma 1,0.0,26.6749992370605
108,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-01-11 00:00:00+00:00,0.911,4540001,Rio Grande En Paloma 1,0.0,29.9249992370605
109,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-02-07 00:00:00+00:00,3.48,4540001,Rio Grande En Paloma 1,0.0,29.2749996185303
110,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-02-10 00:00:00+00:00,3.7,4540001,Rio Grande En Paloma 1,0.0,26.0499992370605
111,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-05-09 00:00:00+00:00,0.52,4540001,Rio Grande En Paloma 1,0.0,16.1749992370605
112,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-06-10 00:00:00+00:00,0.347,4540001,Rio Grande En Paloma 1,0.0,21.1000003814697
113,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-06-12 00:00:00+00:00,0.437,4540001,Rio Grande En Paloma 1,0.0,24.5249996185303
114,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-06-30 00:00:00+00:00,0.28,4540001,Rio Grande En Paloma 1,0.0,21.125
115,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-07-10 00:00:00+00:00,0.616,4540001,Rio Grande En Paloma 1,0.0,19.3250007629395
116,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-08-01 00:00:00+00:00,1.16,4540001,Rio Grande En Paloma 1,0.0,24.0499992370605
117,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-09-27 00:00:00+00:00,1.65,4540001,Rio Grande En Paloma 1,0.0,26.9249992370605
118,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1981-10-30 00:00:00+00:00,2.42,4540001,Rio Grande En Paloma 1,0.0,28.7999992370605
119,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-01-11 00:00:00+00:00,2.47,4540001,Rio Grande En Paloma 1,0.0,26.6749992370605
120,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-03-12 00:00:00+00:00,1.33,4540001,Rio Grande En Paloma 1,0.0,27.7250003814697
121,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-03-17 00:00:00+00:00,2.09,4540001,Rio Grande En Paloma 1,0.0,25.5750007629395
122,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-06-17 00:00:00+00:00,0.08,4540001,Rio Grande En Paloma 1,3.70000004768372,16.3500003814697
123,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-06-18 00:00:00+00:00,0.08,4540001,Rio Grande En Paloma 1,5.71818161010742,11.8249998092651
124,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-08-04 00:00:00+00:00,0.074,4540001,Rio Grande En Paloma 1,0.0,20.9249992370605
125,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1982-10-06 00:00:00+00:00,0.353,4540001,Rio Grande En Paloma 1,0.0,21.375
126,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1983-01-07 00:00:00+00:00,0.289,4540001,Rio Grande En Paloma 1,0.0,27.3999996185303
127,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1983-06-29 00:00:00+00:00,0.22,4540001,Rio Grande En Paloma 1,0.0,10.1750001907349
128,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1983-11-09 00:00:00+00:00,72.5,4540001,Rio Grande En Paloma 1,0.0,23.125
129,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1983-11-10 00:00:00+00:00,48.1,4540001,Rio Grande En Paloma 1,0.0,26.0249996185303
130,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1983-11-22 00:00:00+00:00,95.4,4540001,Rio Grande En Paloma 1,0.0,28.3999996185303
131,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1983-12-17 00:00:00+00:00,8.8,4540001,Rio Grande En Paloma 1,0.0,26.25
132,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1984-01-01 00:00:00+00:00,5.33,4540001,Rio Grande En Paloma 1,0.0,28.0750007629395
133,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1984-06-29 00:00:00+00:00,0.176,4540001,Rio Grande En Paloma 1,0.0,21.5750007629395
134,4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833000183105,-71.0500030517578,45,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado),11575,1984-07-03 00:00:00+00:00,2.01,4540001,Rio Grande En Paloma 1,53.1818199157715,9.82499980926514
135,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1995-08-31 00:00:00+00:00,141.0,10414001,Rio Maullin En Las Quemas,4.59999990463257,12.1999998092651
136,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1995-12-13 00:00:00+00:00,77.8,10414001,Rio Maullin En Las Quemas,0.0,21.5
137,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1995-12-20 00:00:00+00:00,73.9,10414001,Rio Maullin En Las Quemas,0.0,21.7000007629395
138,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1995-12-27 00:00:00+00:00,69.5,10414001,Rio Maullin En Las Quemas,0.366666674613953,27.3999996185303
139,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1995-12-29 00:00:00+00:00,69.2,10414001,Rio Maullin En Las Quemas,0.0,20.5
140,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-01-20 00:00:00+00:00,58.3,10414001,Rio Maullin En Las Quemas,0.633333325386047,22.3999996185303
141,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-02-07 00:00:00+00:00,57.9,10414001,Rio Maullin En Las Quemas,1.23333334922791,17.8999996185303
142,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-02-13 00:00:00+00:00,51.7,10414001,Rio Maullin En Las Quemas,0.0,22.2999992370605
143,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-02-15 00:00:00+00:00,51.5,10414001,Rio Maullin En Las Quemas,0.0333333350718021,23.8999996185303
144,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-03-02 00:00:00+00:00,51.0,10414001,Rio Maullin En Las Quemas,0.0,21.0
145,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-07-16 00:00:00+00:00,93.3,10414001,Rio Maullin En Las Quemas,0.0,12.3999996185303
146,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1996-07-21 00:00:00+00:00,98.6,10414001,Rio Maullin En Las Quemas,0.0,20.8999996185303
147,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1997-01-11 00:00:00+00:00,56.3,10414001,Rio Maullin En Las Quemas,23.7999992370605,20.8999996185303
148,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1997-04-23 00:00:00+00:00,159.0,10414001,Rio Maullin En Las Quemas,24.9333324432373,15.3000001907349
149,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1997-10-31 00:00:00+00:00,113.0,10414001,Rio Maullin En Las Quemas,0.0,16.25
150,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-01-11 00:00:00+00:00,83.5,10414001,Rio Maullin En Las Quemas,0.0,19.6499996185303
151,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-02-08 00:00:00+00:00,69.5,10414001,Rio Maullin En Las Quemas,0.0,19.9500007629395
152,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-03-17 00:00:00+00:00,57.1,10414001,Rio Maullin En Las Quemas,0.600000023841858,24.2999992370605
153,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-03-24 00:00:00+00:00,50.4,10414001,Rio Maullin En Las Quemas,0.0,17.6000003814697
154,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-04-30 00:00:00+00:00,48.8,10414001,Rio Maullin En Las Quemas,0.699999988079071,17.2000007629395
155,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-06-18 00:00:00+00:00,61.4,10414001,Rio Maullin En Las Quemas,12.0666666030884,10.9499998092651
156,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,1998-10-07 00:00:00+00:00,62.4,10414001,Rio Maullin En Las Quemas,0.0333333350718021,16.6000003814697
157,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-01-14 00:00:00+00:00,52.3,10414001,Rio Maullin En Las Quemas,0.0,19.4500007629395
158,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-01-18 00:00:00+00:00,49.4,10414001,Rio Maullin En Las Quemas,0.0,20.5499992370605
159,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-03-04 00:00:00+00:00,46.1,10414001,Rio Maullin En Las Quemas,0.0,18.75
160,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-03-16 00:00:00+00:00,63.1,10414001,Rio Maullin En Las Quemas,0.0,16.0
161,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-04-20 00:00:00+00:00,40.1,10414001,Rio Maullin En Las Quemas,0.633333325386047,16.9500007629395
162,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-06-07 00:00:00+00:00,119.0,10414001,Rio Maullin En Las Quemas,46.3666648864746,11.8500003814697
163,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-10-30 00:00:00+00:00,90.0,10414001,Rio Maullin En Las Quemas,2.20000004768372,23.5
164,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-12-08 00:00:00+00:00,79.0,10414001,Rio Maullin En Las Quemas,0.800000011920929,19.0
165,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-12-17 00:00:00+00:00,78.7,10414001,Rio Maullin En Las Quemas,1.66666662693024,17.1499996185303
166,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2000-12-24 00:00:00+00:00,74.2,10414001,Rio Maullin En Las Quemas,12.3666667938232,20.0
167,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2001-03-29 00:00:00+00:00,65.3,10414001,Rio Maullin En Las Quemas,0.0,16.5
168,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2001-11-06 00:00:00+00:00,79.7,10414001,Rio Maullin En Las Quemas,0.0333333350718021,15.1999998092651
169,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2001-11-19 00:00:00+00:00,76.5,10414001,Rio Maullin En Las Quemas,10.8333330154419,15.5500001907349
170,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2002-01-21 00:00:00+00:00,51.5,10414001,Rio Maullin En Las Quemas,0.0,21.7999992370605
171,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2002-02-11 00:00:00+00:00,44.4,10414001,Rio Maullin En Las Quemas,0.0333333350718021,19.8500003814697
172,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2002-05-11 00:00:00+00:00,64.6,10414001,Rio Maullin En Las Quemas,21.2999992370605,14.0
173,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2002-10-27 00:00:00+00:00,129.0,10414001,Rio Maullin En Las Quemas,0.466666668653488,13.1999998092651
174,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2003-01-08 00:00:00+00:00,91.3,10414001,Rio Maullin En Las Quemas,1.53333330154419,20.3500003814697
175,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2003-05-02 00:00:00+00:00,64.2,10414001,Rio Maullin En Las Quemas,0.0333333350718021,15.3500003814697
176,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2003-07-19 00:00:00+00:00,113.0,10414001,Rio Maullin En Las Quemas,9.30000019073486,12.8500003814697
177,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2003-07-23 00:00:00+00:00,104.0,10414001,Rio Maullin En Las Quemas,14.9666662216187,8.55000019073486
178,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2003-08-15 00:00:00+00:00,80.6,10414001,Rio Maullin En Las Quemas,0.0666666701436043,14.0
179,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2003-09-03 00:00:00+00:00,84.6,10414001,Rio Maullin En Las Quemas,8.30000019073486,14.3500003814697
180,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2004-04-17 00:00:00+00:00,91.4,10414001,Rio Maullin En Las Quemas,7.83333349227905,14.6499996185303
181,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2004-09-22 00:00:00+00:00,98.5,10414001,Rio Maullin En Las Quemas,7.23333311080933,12.75
182,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2004-10-06 00:00:00+00:00,93.7,10414001,Rio Maullin En Las Quemas,2.36666655540466,15.1499996185303
183,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2004-10-21 00:00:00+00:00,108.0,10414001,Rio Maullin En Las Quemas,19.7999992370605,13.0500001907349
184,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2004-10-31 00:00:00+00:00,108.0,10414001,Rio Maullin En Las Quemas,10.1666669845581,15.25
185,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2004-11-26 00:00:00+00:00,92.4,10414001,Rio Maullin En Las Quemas,0.0,20.5499992370605
186,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2005-02-24 00:00:00+00:00,65.6,10414001,Rio Maullin En Las Quemas,0.0,23.3500003814697
187,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2005-03-30 00:00:00+00:00,66.2,10414001,Rio Maullin En Las Quemas,2.76666665077209,13.75
188,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2005-05-17 00:00:00+00:00,163.0,10414001,Rio Maullin En Las Quemas,13.3999996185303,7.05000019073486
189,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2005-06-30 00:00:00+00:00,144.0,10414001,Rio Maullin En Las Quemas,23.5666675567627,14.1999998092651
190,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2005-11-14 00:00:00+00:00,87.0,10414001,Rio Maullin En Las Quemas,6.93333339691162,16.8500003814697
191,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2005-11-16 00:00:00+00:00,88.2,10414001,Rio Maullin En Las Quemas,1.66666662693024,16.75
192,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-02-10 00:00:00+00:00,73.4,10414001,Rio Maullin En Las Quemas,0.0,24.6000003814697
193,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-02-11 00:00:00+00:00,72.8,10414001,Rio Maullin En Las Quemas,0.0,23.8999996185303
194,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-04-04 00:00:00+00:00,67.5,10414001,Rio Maullin En Las Quemas,0.0333333350718021,15.5
195,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-06-11 00:00:00+00:00,98.7,10414001,Rio Maullin En Las Quemas,26.6000003814697,10.5
196,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-08-13 00:00:00+00:00,171.0,10414001,Rio Maullin En Las Quemas,22.033332824707,10.0
197,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-08-16 00:00:00+00:00,152.0,10414001,Rio Maullin En Las Quemas,0.0666666701436043,10.1999998092651
198,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-08-20 00:00:00+00:00,128.0,10414001,Rio Maullin En Las Quemas,0.0333333350718021,13.8000001907349
199,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-11-10 00:00:00+00:00,101.0,10414001,Rio Maullin En Las Quemas,0.0,26.8999996185303
200,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-11-15 00:00:00+00:00,104.0,10414001,Rio Maullin En Las Quemas,3.13333344459534,11.1999998092651
201,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2006-12-24 00:00:00+00:00,110.0,10414001,Rio Maullin En Las Quemas,14.8999996185303,15.3999996185303
202,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2007-01-29 00:00:00+00:00,75.8,10414001,Rio Maullin En Las Quemas,0.0,20.3999996185303
203,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2007-02-19 00:00:00+00:00,69.6,10414001,Rio Maullin En Las Quemas,0.0,18.6000003814697
204,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2007-03-20 00:00:00+00:00,63.2,10414001,Rio Maullin En Las Quemas,0.0500000007450581,15.1000003814697
205,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2007-03-30 00:00:00+00:00,59.2,10414001,Rio Maullin En Las Quemas,0.0,16.0
206,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2007-08-28 00:00:00+00:00,101.0,10414001,Rio Maullin En Las Quemas,1.10000002384186,10.3999996185303
207,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2008-06-10 00:00:00+00:00,123.0,10414001,Rio Maullin En Las Quemas,8.60000038146973,10.6000003814697
208,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2008-08-17 00:00:00+00:00,134.0,10414001,Rio Maullin En Las Quemas,10.75,7.59999990463257
209,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2008-09-02 00:00:00+00:00,152.0,10414001,Rio Maullin En Las Quemas,1.29999995231628,11.5
210,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2008-10-20 00:00:00+00:00,89.7,10414001,Rio Maullin En Las Quemas,12.9499998092651,14.5
211,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2008-12-26 00:00:00+00:00,61.6,10414001,Rio Maullin En Las Quemas,4.75,21.7999992370605
212,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2009-01-05 00:00:00+00:00,57.0,10414001,Rio Maullin En Las Quemas,0.649999976158142,20.2000007629395
213,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2009-01-19 00:00:00+00:00,51.9,10414001,Rio Maullin En Las Quemas,0.0,22.7000007629395
214,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2009-01-20 00:00:00+00:00,51.6,10414001,Rio Maullin En Las Quemas,0.0,26.5
215,10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4000015258789,-73.2166976928711,104,Rio Maullin,6554,2009-01-26 00:00:00+00:00,51.3,10414001,Rio Maullin En Las Quemas,0.200000002980232,20.5
